Incident_ID,ResponseDate,CaseNumber,HundredBlock,Problem
"11/16/2018 10:01:27","3","PARKIB-Parking Complaint/Issue","BPD181116-092079","20181116-0014787"
"11/16/2018 10:08:43","3","FRAUD3B-Fraud C","BPD181116-092081",""
"11/16/2018 10:34:29","3","SUSPI3B-Suspicious C","BPD181116-092089",""
"11/16/2018 10:39:50","3","PARKIB-Parking Complaint/Issue","BPD181116-092092",""
"11/16/2018 10:48:28","3","CRTRE3B - Criminal Tresp C","BPD181116-092103",""
"11/16/2018 10:57:26","3","HARAS3B-Harassment C","BPD181116-092109",""
"11/16/2018 11:04:53","3","PARKIB-Parking Complaint/Issue","BPD181116-092111",""
"11/15/2018 23:54:30","3","OAAB-Other Agency Assis","BPD181115-092001",""
"11/16/2018 00:18:46","3","ASSISB-Assist","BPD181116-092004",""
"11/16/2018 01:01:22","3","ASSISB-Assist","BPD181116-092007",""
"11/16/2018 03:05:08","3","SASL2B-Sex Assault J/O","BPD181116-092015","20181116-0014778"
"11/16/2018 08:41:46","3","PARKIB-Parking Complaint/Issue","BPD181116-092053",""
"11/16/2018 09:06:05","3","TRESP3B-Trespassing C","BPD181116-092059",""
"11/16/2018 09:33:26","3","PARKIB-Parking Complaint/Issue","BPD181116-092071",""
"11/16/2018 08:02:52","3","CRMIS3B - Criminal Mis C","BPD181116-092044","20181116-0014783"
"11/16/2018 06:12:32","3","ASSISB-Assist","BPD181116-092023",""
"11/16/2018 12:55:52","3","CRTRE3B - Criminal Tresp C","BPD181116-092157",""
"11/16/2018 13:33:51","3","ASSAU3B-Assault C","BPD181116-092172",""
"11/16/2018 13:37:27","3","PARKIB-Parking Complaint/Issue","BPD181116-092147",""
"11/16/2018 13:45:01","3","PARKIB-Parking Complaint/Issue","BPD181116-092175",""
"11/16/2018 13:07:39","3","SUSPI3B-Suspicious C","BPD181116-092160",""
"11/16/2018 13:23:41","3","ASSAU3B-Assault C","BPD181116-092165","20181116-0014794"
"11/16/2018 16:15:36","3","PARKIB-Parking Complaint/Issue","BPD181116-092223",""
"11/16/2018 16:26:21","3","ASSISB-Assist","BPD181116-092226",""
"11/16/2018 16:44:22","3","OAAB-Other Agency Assis","LOBP181116-092233",""
"11/16/2018 16:53:17","3","ASSISB-Assist","BPD181116-092235",""
"11/16/2018 14:40:01","3","SUSPI3B-Suspicious C","BPD181116-092192",""
"11/16/2018 14:54:02","3","CRMIS3B - Criminal Mis C","BPD181116-092196","20181116-0014798"
"11/16/2018 14:05:40","3","PARKIB-Parking Complaint/Issue","BPD181116-092180",""
"11/16/2018 18:35:18","3","OAAB-Other Agency Assis","BPDBC181116-092271",""
"11/16/2018 18:20:18","3","OAAB-Other Agency Assis","BPDBC181116-092265",""
"11/16/2018 18:24:57","3","SASL3B-Sex Assault C","BPD181116-092268",""
"11/17/2018 02:09:25","3","ASSISB-Assist","BPD181117-092345",""
"11/17/2018 05:13:53","3","ASSISB-Assist","BPD181117-092367","20181117-0014823"
"11/16/2018 18:43:36","3","ASSISB-Assist","BPD181116-092274",""
"11/17/2018 02:47:05","3","OAAB-Other Agency Assis","BPDBC181117-092348",""
"11/17/2018 03:30:06","3","OAAB-Other Agency Assis","BPD181117-092350",""
"11/17/2018 03:41:47","3","SUSPI3B-Suspicious C","BPD181117-092354",""
"11/17/2018 12:58:52","3","HARAS3B-Harassment C","BPD181117-092420","20181117-0014841"
"11/17/2018 13:16:44","3","NARCOB-Narcotics/Drug viol","BPD181117-092423",""
"11/17/2018 14:20:27","3","FRAUD3B-Fraud C","BPD181117-092433",""
"11/17/2018 14:30:58","3","SASL3B-Sex Assault C","BPD181117-092437","20181117-0014836"
"11/17/2018 14:34:48","3","ASSISB-Assist","BPD181117-092438",""
"11/17/2018 14:36:13","3","PARKIB-Parking Complaint/Issue","BPD181117-092440",""
"11/17/2018 14:50:33","3","NARCOB-Narcotics/Drug viol","BPD181117-092442",""
"11/17/2018 15:05:06","3","PARKIB-Parking Complaint/Issue","BPD181117-092447",""
"11/17/2018 18:22:09","3","ASSISB-Assist","BPD181117-092488","20181117-0014843"
"11/17/2018 08:34:27","3","PARKIB-Parking Complaint/Issue","BPD181117-092382",""
"11/17/2018 09:24:21","3","HARAS3B-Harassment C","BPD181117-092393","20181117-0014827"
"11/17/2018 15:30:01","3","NARCOB-Narcotics/Drug viol","BPD181117-092452",""
"11/17/2018 16:03:27","3","ASSISB-Assist","BPD181117-092459",""
"11/17/2018 18:35:18","3","NARCOB-Narcotics/Drug viol","BPD181117-092492",""
"11/18/2018 00:38:38","3","HARAS3B-Harassment C","BPD181118-092544",""
"11/17/2018 22:46:20","3","LILAWB-Liquor Law","BPD181117-092532",""
"11/18/2018 05:37:43","3","SUSPI2B-Suspicious J/O","BPD181118-092564",""
"11/18/2018 01:43:01","3","ASSISB-Assist","BPD181118-092550",""
"11/18/2018 08:47:35","3","PARKIB-Parking Complaint/Issue","BPD181118-092580",""
"11/18/2018 11:03:28","3","OAAB-Other Agency Assis","BPD181118-092603",""
"11/18/2018 09:35:12","3","SUSPI3B-Suspicious C","BPD181118-092586",""
"11/18/2018 13:04:32","3","OAAB-Other Agency Assis","BPD181118-092628",""
"11/18/2018 23:33:55","3","OAAB-Other Agency Assis","BPD181118-092738",""
"11/18/2018 22:00:52","3","FRAUD3B-Fraud C","BPD181118-092721",""
"11/18/2018 16:24:59","3","PARKIB-Parking Complaint/Issue","BPD181118-092664",""
"11/18/2018 14:48:49","3","FRAUD3B-Fraud C","BPD181118-092642","20181118-0014866"
"11/18/2018 15:12:28","3","ASSAU3B-Assault C","BPD181118-092645","20181118-0014868"
"11/18/2018 18:50:59","3","ASSISB-Assist","BPD181118-092688",""
"11/18/2018 19:13:46","3","ASSISB-Assist","BPD181118-092693",""
"11/18/2018 20:59:16","3","ASSISB-Assist","BPD181118-092711",""
"11/19/2018 04:11:18","3","ASSISB-Assist","BPD181119-092770","20181119-0014879"
"11/19/2018 09:48:33","3","PARKIB-Parking Complaint/Issue","BPD181119-092803",""
"11/19/2018 10:50:10","3","ASSISB-Assist","BPD181119-092819",""
"11/19/2018 11:13:10","3","PARKIB-Parking Complaint/Issue","BPD181119-092826",""
"11/19/2018 11:45:00","3","CRMIS3B - Criminal Mis C","BPD181119-092829",""
"11/19/2018 13:54:37","3","FRAUD3B-Fraud C","BPD181119-092853",""
"11/19/2018 11:55:48","3","ODORB-Odor Invest","BPD181119-092831",""
"11/19/2018 12:10:57","3","HARAS3B-Harassment C","BPD181119-092834","20181119-0014891"
"11/19/2018 12:33:59","3","HARAS3B-Harassment C","BPD181119-092838",""
"11/19/2018 14:43:40","3","FRAUD3B-Fraud C","BPD181119-092867","20181119-0014903"
"11/19/2018 14:33:31","3","TRESP3B-Trespassing C","BPD181119-092863",""
"11/19/2018 15:41:31","3","PARKIB-Parking Complaint/Issue","BPD181119-092878",""
"11/19/2018 17:02:37","3","CRMIS3B - Criminal Mis C","BPD181119-092909","20181119-0014904"
"11/19/2018 17:17:03","3","PARKIB-Parking Complaint/Issue","BPD181119-092914",""
"11/19/2018 16:17:27","3","HARAS3B-Harassment C","BPD181119-092896",""
"11/19/2018 16:21:46","3","PARKIB-Parking Complaint/Issue","",""
"11/19/2018 16:31:00","3","FRAUD3B-Fraud C","BPD181119-092898",""
"11/19/2018 17:27:14","3","FRAUD3B-Fraud C","BPD181119-092918","20181119-0014907"
"11/19/2018 16:09:04","3","CRTRE3B - Criminal Tresp C","BPD181119-092890",""
"11/19/2018 18:31:32","3","PARKIB-Parking Complaint/Issue","BPD181119-092929",""
"11/19/2018 21:27:20","3","CRTRE3B - Criminal Tresp C","BPD181119-092956","20181119-0014913"
"11/19/2018 21:27:54","3","HARAS3B-Harassment C","BPD181119-092957",""
"11/20/2018 08:45:59","3","FRAUD3B-Fraud C","BPD181120-092993",""
"11/20/2018 09:23:55","3","CRTRE3B - Criminal Tresp C","BPD181120-093003",""
"11/20/2018 09:34:57","3","PARKIB-Parking Complaint/Issue","BPD181120-093007",""
"11/20/2018 04:14:00","3","ASSISB-Assist","BPD181120-092974",""
"11/19/2018 21:06:30","3","FRAUD3B-Fraud C","BPD181119-092949",""
"11/20/2018 10:59:15","3","OAAB-Other Agency Assis","LGBP181120-093030","20181120-0014923"
"11/20/2018 11:13:37","3","CRTRE3B - Criminal Tresp C","BPD181120-093032","20181120-0014924"
"11/20/2018 11:23:26","3","CRMIS3B - Criminal Mis C","BPD181120-093034","20181120-0014927"
"11/20/2018 09:47:53","3","OAAB-Other Agency Assis","BPD181120-093013",""
"11/20/2018 07:54:21","3","HARAS3B-Harassment C","",""
"11/20/2018 11:52:00","3","PARKIB-Parking Complaint/Issue","BPD181120-093043","20181120-0014926"
"11/20/2018 11:55:08","3","PARKIB-Parking Complaint/Issue","BPD181120-093044",""
"11/20/2018 12:01:53","3","ODORB-Odor Invest","BPD181120-093047",""
"11/20/2018 12:26:32","3","ASSISB-Assist","BPDBC181120-093054",""
"11/20/2018 12:51:57","3","ASSISB-Assist","BPD181120-093059",""
"11/20/2018 13:06:44","3","PARKIB-Parking Complaint/Issue","BPD181120-093064",""
"11/20/2018 13:14:10","3","PARKIB-Parking Complaint/Issue","BPD181120-093066","20181120-0014930"
"11/20/2018 13:15:35","3","OAAB-Other Agency Assis","BPDBC181120-093069",""
"11/20/2018 14:33:19","3","ASSISB-Assist","BPD181120-093094",""
"11/20/2018 15:07:07","3","CRMIS3B - Criminal Mis C","BPD181120-093104",""
"11/20/2018 13:43:35","3","ASSAU3B-Assault C","BPD181120-093080",""
"11/20/2018 16:40:14","3","ODORB-Odor Invest","BPD181120-093125",""
"11/20/2018 16:42:05","3","PARKIB-Parking Complaint/Issue","BPD181120-093126",""
"11/20/2018 15:48:54","3","PARKIB-Parking Complaint/Issue","BPD181120-093111",""
"11/20/2018 17:23:04","3","FRAUD3B-Fraud C","BPD181120-093138","20181120-0014943"
"11/20/2018 17:44:05","3","FRAUD3B-Fraud C","BPD181120-093142",""
"11/20/2018 19:49:05","3","FRAUD3B-Fraud C","BPD181120-093128",""
"11/20/2018 18:17:05","3","FRAUD3B-Fraud C","BPD181120-093150",""
"11/20/2018 23:17:43","3","ASSISB-Assist","BPD181120-093198",""
"11/20/2018 22:20:54","3","WEAPO3B-Weapon C","BPD181120-093190",""
"11/21/2018 06:19:01","3","COENFB - Code Enforcement","BPD181121-093225",""
"11/21/2018 07:17:32","3","PARKIB-Parking Complaint/Issue","BPD181121-093232","20181121-0014957"
"11/21/2018 08:50:54","3","ASSISB-Assist","BPD181121-093260",""
"11/21/2018 09:34:27","3","PARKIB-Parking Complaint/Issue","BPD181121-093272",""
"11/21/2018 11:52:17","3","ASSISB-Assist","BPD181121-093321",""
"11/21/2018 12:52:06","3","SASL3B-Sex Assault C","BPD181121-093336","20181121-0014972"
"11/21/2018 13:07:27","3","TRESP3B-Trespassing C","BPD181121-093341","20181121-0014970"
"11/21/2018 14:46:03","3","HARAS3B-Harassment C","BPD181121-093368",""
"11/21/2018 14:55:36","3","OAAB-Other Agency Assis","BPDBC181121-093371",""
"11/21/2018 15:17:34","3","FRAUD3B-Fraud C","BPD181121-093378",""
"11/21/2018 15:19:12","3","FRAUD3B-Fraud C","BPD181121-093380",""
"11/21/2018 15:27:36","3","FRAUD3B-Fraud C","BPD181121-093388",""
"11/21/2018 15:29:56","3","CRMIS3B - Criminal Mis C","BPD181121-093390",""
"11/21/2018 15:22:32","3","CRTRE3B - Criminal Tresp C","BPD181121-093385",""
"11/21/2018 15:33:25","3","FRAUD3B-Fraud C","BPD181121-093393",""
"11/21/2018 16:48:27","3","NARCOB-Narcotics/Drug viol","BPD181121-093420",""
"11/21/2018 18:46:32","3","ASSISB-Assist","BPD181121-093449",""
"11/21/2018 19:01:06","3","OAAB-Other Agency Assis","BPD181121-093451",""
"11/21/2018 19:04:29","3","ASSISB-Assist","BPD181121-093453",""
"11/21/2018 21:00:33","3","ASSISB-Assist","BPD181121-093471",""
"11/21/2018 23:22:08","3","ASSISB-Assist","BPD181121-093488",""
"11/22/2018 00:57:03","3","ASSISB-Assist","BPD181122-093502","20181122-0014999"
"11/22/2018 01:35:11","3","FRAUD3B-Fraud C","BPD181122-093504",""
"11/22/2018 05:07:31","3","ASSISB-Assist","BPD181122-093519",""
"11/22/2018 10:06:19","3","PARKIB-Parking Complaint/Issue","BPD181122-093536",""
"11/23/2018 01:57:35","3","CRTRE3B - Criminal Tresp C","BPD181123-093631",""
"11/23/2018 00:22:58","3","ASSAU3B-Assault C","BPD181123-093626",""
"11/22/2018 20:58:48","3","ASSISB-Assist","BPD181122-093594",""
"11/22/2018 00:18:36","3","ASSISB-Assist","BPD181122-093496","20181122-0014997"
"11/22/2018 12:12:32","3","OAAB-Other Agency Assis","BPD181122-093550",""
"11/22/2018 14:51:01","3","OAAB-Other Agency Assis","BPDBC181122-093568",""
"11/22/2018 14:52:09","3","CRTRE3B - Criminal Tresp C","BPD181122-093569",""
"11/22/2018 19:22:06","3","SASL3B-Sex Assault C","BPD181122-093585",""
"11/23/2018 09:53:08","3","CRTRE3B - Criminal Tresp C","BPD181123-093683",""
"11/23/2018 09:34:15","3","HARAS3B-Harassment C","BPD181123-093674",""
"11/23/2018 11:26:10","3","FRAUD3B-Fraud C","BPD181123-093700","20181123-0015022"
"11/23/2018 11:31:26","3","SUSPI3B-Suspicious C","BPD181123-093702",""
"11/23/2018 12:14:49","3","CIVILB - Civil Assist","BPD181123-093715",""
"11/23/2018 08:07:06","3","PARKIB-Parking Complaint/Issue","BPD181123-093650",""
"11/23/2018 08:11:04","3","CRMIS3B - Criminal Mis C","BPD181123-093651","20181123-0015018"
"11/23/2018 09:02:13","3","PARKIB-Parking Complaint/Issue","BPD181123-093663",""
"11/23/2018 04:27:29","3","ASSISB-Assist","BPD181123-093637",""
"11/23/2018 14:58:46","3","OAAB-Other Agency Assis","BPDBC181123-093770",""
"11/23/2018 14:01:04","3","OAAB-Other Agency Assis","BPDBC181123-093746",""
"11/23/2018 13:47:54","3","PARKIB-Parking Complaint/Issue","BPD181123-093744",""
"11/23/2018 12:28:42","3","PARKIB-Parking Complaint/Issue","BPD181123-093718",""
"11/23/2018 13:21:39","3","OAAB-Other Agency Assis","BPD181123-093739",""
"11/23/2018 16:15:33","3","OAAB-Other Agency Assis","BPD181123-093787",""
"11/23/2018 16:42:19","3","FRAUD3B-Fraud C","BPD181123-093793",""
"11/23/2018 16:44:34","3","FRAUD3B-Fraud C","BPD181123-093796",""
"11/23/2018 17:00:54","3","HARAS3B-Harassment C","BPD181123-093804",""
"11/23/2018 17:03:05","3","CRTRE3B - Criminal Tresp C","BPD181123-093806",""
"11/23/2018 17:06:28","3","CRTRE3B - Criminal Tresp C","BPD181123-093810",""
"11/23/2018 17:08:22","3","CRTRE3B - Criminal Tresp C","BPD181123-093812",""
"11/23/2018 17:10:49","3","CRTRE3B - Criminal Tresp C","BPD181123-093814",""
"11/24/2018 02:53:40","3","ASSAU3B-Assault C","BPD181124-093889","20181124-0015045"
"11/24/2018 01:29:03","3","ASSISB-Assist","BPD181124-093885",""
"11/24/2018 00:27:34","3","SUSPI3B-Suspicious C","BPD181124-093877",""
"11/23/2018 23:02:40","3","SASL3B-Sex Assault C","BPD181123-093857","20181123-0015037"
"11/23/2018 17:56:24","3","HARAS3B-Harassment C","BPD181123-093820",""
"11/23/2018 18:17:18","3","NARCOB-Narcotics/Drug viol","BPD181123-093824",""
"11/23/2018 22:38:02","3","OAAB-Other Agency Assis","BPDBC181123-093862",""
"11/23/2018 22:38:37","3","OAAB-Other Agency Assis","BPDBC181123-093863",""
"11/24/2018 10:03:30","3","FRAUD3B-Fraud C","BPD181124-093925",""
"11/24/2018 13:27:42","3","PARKIB-Parking Complaint/Issue","BPD181124-093979",""
"11/24/2018 14:26:51","3","CRTRE3B - Criminal Tresp C","BPD181124-093991","20181124-0015059"
"11/24/2018 16:38:52","3","CRMIS3B - Criminal Mis C","BPD181124-094016","20181124-0015062"
"11/24/2018 17:05:01","3","ASSISB-Assist","BPD181124-094023",""
"11/24/2018 22:28:56","3","ASSISB-Assist","BPD181124-094075","20181125-0015072"
"11/25/2018 00:24:52","3","PARKIB-Parking Complaint/Issue","BPD181125-094085",""
"11/25/2018 00:37:39","3","OAAB-Other Agency Assis","BPD181125-094086",""
"11/25/2018 10:55:17","3","PARKIB-Parking Complaint/Issue","BPD181125-094137",""
"11/25/2018 10:07:57","3","PARKIB-Parking Complaint/Issue","BPD181125-094130",""
"11/25/2018 12:16:42","3","HARAS3B-Harassment C","BPD181125-094150",""
"11/25/2018 12:25:17","3","HARAS3B-Harassment C","BPD181125-094151",""
"11/25/2018 16:14:09","3","ASSISB-Assist","BPD181125-094182","20181125-0015082"
"11/25/2018 16:49:35","3","PARKIB-Parking Complaint/Issue","BPD181125-094191",""
"11/25/2018 17:58:57","3","PARKIB-Parking Complaint/Issue","BPD181125-094205",""
"11/25/2018 18:14:02","3","PARKIB-Parking Complaint/Issue","BPD181125-094207",""
"11/25/2018 13:29:45","3","CRMIS3B - Criminal Mis C","BPD181125-094160",""
"11/25/2018 22:24:18","3","ASSISB-Assist","BPD181125-094247",""
"11/26/2018 04:40:09","3","OAAB-Other Agency Assis","BPD181126-094278",""
"11/26/2018 08:37:01","3","PARKIB-Parking Complaint/Issue","BPD181126-094301",""
"11/26/2018 08:00:40","3","CRMIS3B - Criminal Mis C","BPD181126-094290","20181126-0015094"
"11/26/2018 08:01:33","3","PARKIB-Parking Complaint/Issue","BPD181126-094291","20181126-0015095"
"11/26/2018 08:01:38","3","PARKIB-Parking Complaint/Issue","BPD181126-094292",""
"11/26/2018 08:01:53","3","NARCOB-Narcotics/Drug viol","BPD181126-094293","20181126-0015093"
"11/26/2018 08:05:53","3","OAAB-Other Agency Assis","BPDBC181126-094294",""
"11/26/2018 08:07:24","3","PARKIB-Parking Complaint/Issue","BPD181126-094296",""
"11/26/2018 08:16:52","3","OAAB-Other Agency Assis","BPD181126-094298",""
"11/26/2018 08:28:28","3","TRESP3B-Trespassing C","BPD181126-094299",""
"11/26/2018 10:46:59","3","ODORB-Odor Invest","BPD181126-094342",""
"11/26/2018 10:51:32","3","CRMIS3B - Criminal Mis C","BPD181126-094308","20181126-0015102"
"11/26/2018 09:50:05","3","PARKIB-Parking Complaint/Issue","BPD181126-094320",""
"11/26/2018 09:57:58","3","ASSISB-Assist","BPD181126-094324",""
"11/26/2018 12:37:52","3","CRMIS3B - Criminal Mis C","BPD181126-094388",""
"11/26/2018 12:38:06","3","PARKIB-Parking Complaint/Issue","BPD181126-094389",""
"11/26/2018 12:30:36","3","SUSPI3B-Suspicious C","BPD181126-094375",""
"11/26/2018 12:31:02","3","FRAUD3B-Fraud C","BPD181126-094376",""
"11/26/2018 16:28:14","3","SUSPI3B-Suspicious C","BPD181126-094454",""
"11/26/2018 12:46:58","3","FRAUD3B-Fraud C","BPD181126-094396",""
"11/26/2018 12:52:39","3","FRAUD3B-Fraud C","BPD181126-094400","20181126-0015114"
"11/26/2018 13:09:47","3","ASSISB-Assist","BPD181126-094404",""
"11/26/2018 13:20:52","3","TRESP3B-Trespassing C","BPD181126-094405",""
"11/26/2018 13:46:30","3","HARAS3B-Harassment C","BPD181126-094410",""
"11/26/2018 14:49:14","3","NARCOB-Narcotics/Drug viol","BPD181126-094429","20181126-0015110"
"11/26/2018 15:12:43","3","PARKIB-Parking Complaint/Issue","BPD181126-094436",""
"11/26/2018 15:25:48","3","OAAB-Other Agency Assis","BPD181126-094440",""
"11/26/2018 16:43:01","3","FRAUD3B-Fraud C","BPD181126-094458",""
"11/26/2018 16:52:56","3","TRESP3B-Trespassing C","BPD181126-094463",""
"11/26/2018 17:56:57","3","PARKIB-Parking Complaint/Issue","BPD181126-094480",""
"11/26/2018 19:43:26","3","HARAS3B-Harassment C","BPD181126-094499",""
"11/26/2018 21:03:03","3","ASSISB-Assist","BPD181126-094509",""
"11/26/2018 21:45:17","3","ASSISB-Assist","BPD181126-094515","20181126-0015124"
"11/27/2018 01:29:32","3","LITTEB-Littering","BPD181127-094536",""
"11/27/2018 08:28:27","3","OAAB-Other Agency Assis","BPDBC181127-094566",""
"11/27/2018 08:34:47","3","ASSISB-Assist","BPD181127-094568",""
"11/27/2018 08:42:21","3","OAAB-Other Agency Assis","BPD181127-094571",""
"11/27/2018 08:46:59","3","OAAB-Other Agency Assis","BPDBC181127-094572",""
"11/27/2018 09:16:16","3","HARAS3B-Harassment C","BPD181127-094583",""
"11/27/2018 09:41:06","3","CRTRE3B - Criminal Tresp C","BPD181127-094593","20181127-0015140"
"11/27/2018 09:44:21","3","SUSPI3B-Suspicious C","BPD181127-094596",""
"11/27/2018 09:53:03","3","PARKIB-Parking Complaint/Issue","BPD181127-094598",""
"11/27/2018 09:54:41","3","CRMIS3B - Criminal Mis C","BPD181127-094599",""
"11/27/2018 09:58:26","3","PARKIB-Parking Complaint/Issue","BPD181127-094602",""
"11/27/2018 09:59:59","3","PARKIB-Parking Complaint/Issue","BPD181127-094603","20181127-0015136"
"11/27/2018 11:09:41","3","TRESP3B-Trespassing C","BPD181127-094626",""
"11/27/2018 11:18:27","3","PARKIB-Parking Complaint/Issue","BPD181127-094629",""
"11/27/2018 11:57:11","3","TRESP3B-Trespassing C","BPD181127-094642",""
"11/27/2018 12:01:33","3","NARCOB-Narcotics/Drug viol","BPD181127-094643",""
"11/27/2018 09:05:52","3","PARKIB-Parking Complaint/Issue","BPD181127-094578",""
"11/27/2018 13:04:04","3","FRAUD3B-Fraud C","BPD181127-094662","20181127-0015146"
"11/27/2018 13:27:38","3","PARKIB-Parking Complaint/Issue","BPD181127-094664",""
"11/27/2018 13:28:25","3","HARAS3B-Harassment C","BPD181127-094665",""
"11/27/2018 15:00:50","3","SUSPI3B-Suspicious C","BPD181127-094690",""
"11/27/2018 14:26:46","3","TRESP3B-Trespassing C","BPD181127-094677",""
"11/27/2018 15:59:38","3","PARKIB-Parking Complaint/Issue","BPD181127-094711",""
"11/27/2018 16:12:46","3","PARKIB-Parking Complaint/Issue","BPD181127-094713","20181127-0015152"
"11/27/2018 15:45:49","3","NARCOB-Narcotics/Drug viol","BPD181127-094704",""
"11/27/2018 18:08:42","3","SASL3B-Sex Assault C","BPD181127-094726",""
"11/27/2018 18:10:27","3","NARCOB-Narcotics/Drug viol","BPD181127-094739",""
"11/27/2018 18:40:54","3","HARAS3B-Harassment C","BPD181127-094699",""
"11/27/2018 16:24:12","3","PARKIB-Parking Complaint/Issue","BPD181127-094717",""
"11/27/2018 22:57:28","3","HARAS3B-Harassment C","BPD181127-094774",""
"11/27/2018 22:58:13","3","ASSAU3B-Assault C","BPD181127-094776","20181128-0015172"
"11/27/2018 20:52:34","3","ASSISB-Assist","BPD181127-094755",""
"11/28/2018 08:37:04","3","ASSISB-Assist","BPD181128-094845",""
"11/28/2018 09:05:49","3","FRAUD3B-Fraud C","BPD181128-094852",""
"11/27/2018 23:25:53","3","ASSISB-Assist","BPD181127-094778",""
"11/28/2018 06:27:12","3","CRTRE3B - Criminal Tresp C","BPD181128-094823","20181128-0015176"
"11/28/2018 07:07:27","3","OAAB-Other Agency Assis","BPD181128-094827",""
"11/28/2018 11:47:40","3","OAAB-Other Agency Assis","BPD181128-094894",""
